0.35026746094351263	0.42413009335909135	0.4911097521697768	0.8522409089496169	0.3882287909181526	0.49028531428692973	0.6984787409179829	0.639795681993009	0.21185840181894453	0.6391037515108831
0.31710127422307216	0.5853526209641111	0.5189458505039516	0.6305395010973376	0.3481447097604486	0.5718168609494086	0.5692750342575452	0.6979541740826058	0.24106427370950936	0.6423625914128348
0.3505793222432991	0.4443732848485962	0.46913816732129154	0.9341672819843849	0.3792033786532248	0.3461634997346759	0.5659623910581679	0.547726029738177	0.22216126784631104	0.6962473800580788
0.23442686454500444	0.5262847623719162	0.5154581286352207	0.3393985605899945	0.4633055639396768	0.5042045358627214	0.6334769726972717	0.6973352650980905	0.18324899460106928	0.609513152630118
0.3835966745610554	0.48347352963722484	0.42982283122122805	0.7159611311293466	0.39518132684550233	0.4639719465457659	0.7241569710033271	0.6454902538511966	0.28633783136646485	0.544740489035767
0.37611005252779744	0.5878487982966549	0.44428814219141555	0.641508847354742	0.3794798731270781	0.4832242983707112	0.5403825321698921	0.7228022445608342	0.3174126590118962	0.6967539954329297
0.410794075788279	0.5299343452750627	0.4928540325276094	0.8079009642598166	0.4726270865903999	0.46117989710817586	0.7591776750587345	0.5309018676131242	0.26786956888475205	0.5146945293990329
0.3115856725787191	0.46852028909645066	0.3756935634237438	0.47781461391624647	0.42516059909961557	0.4502881935987613	0.48869643596147566	0.8355574959086114	0.24679869636683488	0.6264543350683139
0.4289037317713538	0.5953358389458921	0.5535908185104926	0.8180293004632125	0.34318015698521354	0.3986612282974785	0.6911062911727367	0.303468936565357	0.318842509576995	0.6134836229152277
0.38125696640246165	0.3632523595879924	0.5707288451002176	0.5887073993080424	0.41258359450158777	0.4956295124616508	0.5869137493836601	0.643528345587755	0.21692364284338864	0.7317154087420916
0.4337397839692454	0.4995100994783283	0.5644668541345986	0.9356516285738021	0.2972478383964449	0.4408873897425242	0.6421838117266638	0.7058312120275707	0.24636579685518503	0.661978217261654
0.2967498892689588	0.4765836327377708	0.3934528848214497	0.5922568659400477	0.3416467251921117	0.5282412235864661	0.6464988684965175	0.6189446415417331	0.17815285949458354	0.6055926543434315
0.3919682745562345	0.5698334473785249	0.5790402329771808	0.7147661654426946	0.4551409342781756	0.4343936949573055	0.6665285512085638	0.7703760660639778	0.25777890091288386	0.7080625350031631
