-0.4344156187240772	0.0	0.0	0.0	-0.11928282434329444	0.0	0.0	0.0	-0.29270116143186115	0.0
0.0	-0.32681398168007886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3176240322628487
0.0	0.0	-0.8026653436611083	-0.09633730991217336	0.0	0.0	0.0	0.0	-0.3256542466259111	0.0
0.0	0.0	-0.5143532762830064	0.33704402963152746	0.0	-1.0616095118490667	0.0	-0.1168875765941325	0.0	-0.2953801514940225
-0.7668974165284087	0.0	0.0	0.0	-0.3505932541492824	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.05322299223303711	0.0	-0.5427237869258086	0.0	0.0	0.027447875262950165	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.7033321867685819	0.0	0.0	0.0
0.0	0.0	0.0	0.3042430176030288	0.0	0.0	0.0	-0.6615510492943342	-0.2922525448532538	0.0
-0.2885233531688892	0.0	0.3477531950479314	0.0	0.0	-0.6511381501485692	0.0	-0.7191683983852091	-0.20592367853597437	0.0
0.0	-0.27702292696608466	0.0	0.10287646232009506	0.0	0.0	0.0	0.0	0.0	-1.720601127871894
-0.27324291271891044	0.0	0.0	0.0	-0.11286755095540232	0.0	0.0	0.0	-0.2769590964541342	0.0
0.0	0.4759166616219836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98459548360536
0.0	0.0	-0.46601214122594437	-0.08686913755191622	0.0	0.0	0.0	0.0	-0.29364846880509826	0.0
0.0	0.0	-0.4752659130061774	0.3864548460600106	0.0	-0.9809343833699589	0.0	-0.10800491290838748	0.0	-0.2729332617422034
-0.7197991439359209	0.0	0.0	0.0	-0.1626159536981544	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.06868375518148645	0.0	-1.60502951355567	0.0	0.0	0.03542121676582912	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-2.133379797628143	0.0	0.0	0.0
0.0	0.0	0.0	0.3268658595963793	0.0	0.0	0.0	-0.9288460981020051	-0.31398380165072753	0.0
-0.2853227564493633	0.0	0.3438955602220129	0.0	0.0	-0.6439150584839446	0.0	-0.7111906454879902	-0.3201938448235362	0.0
